8256 36.725 0 21.05 4.3 159.2 0 0 0 167.99
8257 36.725 0 14.98 10.48 156.38 0 0 6.06 166.01
8258 36.725 0 10.31 19.02 149.96 0 0 27.29 163.99
8259 36.725 0 7.22 31.2 136.46 0 0 57.8 155.19
8260 36.725 0 5.23 45.34 118.34 0 0 91.55 137.07
8261 36.725 0 3.79 61.3 99.36 0 0 122.78 112.82
8262 36.725 0 2.75 75.71 81.61 0 0 146.01 85.46
8263 36.725 0 1.92 90.02 62.85 0 0 154.15 57.88
8264 36.725 0 1.36 100.38 48.55 0 0 152.18 32.84
8265 36.725 0 0.98 106.63 37.76 0 0 150.18 12.94
8266 36.725 0 0.57 110.61 29.01 0 0 141.92 0.65
8267 36.725 0 0.34 109.13 21.74 0 0 124.79 0
8268 36.725 0.42 0.27 105.78 16.24 0 0 101.91 0
8269 36.725 1.93 0.21 98.74 11.82 4.24 0 76.23 0
8270 36.725 4.25 0.08 88.7 9.01 17.69 0 50.58 0
8271 36.725 6.79 0.07 78.71 6.69 37.32 0 27.61 0
8272 36.725 10.62 0.13 69.42 5.4 60.16 0 9.83 0
8273 36.725 14.19 0.29 59.27 4.44 83.38 0 0 0
8274 36.725 17.36 0.27 50.82 3.8 104.32 0 0 0
8275 36.725 20.07 0.3 42.26 3.08 120.48 0 0 0
8276 36.725 22.89 0.37 35.34 2.46 129.51 0 0 0
8277 36.725 24.23 0.29 28.92 2.06 127.91 0 0 0
8278 36.725 24.7 0.28 24.22 1.63 125.91 0 0 0
8279 36.725 24.38 0.15 19.02 1.6 123.33 0 0 0
8280 36.725 23.38 0.22 15.15 1.44 -1 -1 -1 -1
8281 36.725 21.71 0.05 12.24 1.4 -1 -1 -1 -1
8282 36.725 19.83 0.02 8.6 1.17 -1 -1 -1 -1
8283 36.725 17.5 0 5.79 0.69 -1 -1 -1 -1
8284 36.725 14.77 0 3.69 0.48 -1 -1 -1 -1


8227 42.975 201.48 5.06 176.19 0 135.28 0 163.11 0
8228 42.975 201.18 6.09 159.44 0 136.88 0 145.09 0
8229 42.975 199.62 7.89 131.7 0 138.47 0 117.9 0
8230 42.975 199.76 10.79 100.07 0 140.06 0 85.72 0
8231 42.975 199.08 15.03 68.15 0.26 141.67 0 52.91 0
8232 42.975 197.37 21.13 42.46 0.44 146.31 3.41 24.03 0
8233 42.975 194.52 31.74 23.75 1.55 154.88 15.2 3.87 0
8234 42.975 185.34 46.52 13.94 1.38 165.49 33.83 0 0
8235 42.975 172.92 67.56 7.81 1.16 176.18 57.56 0 0
8236 42.975 155.09 92.09 4.94 1.54 184.92 84.55 0 0
8237 42.975 129.31 120.58 2.97 1.06 189 112.9 0 0
8238 42.975 103.12 147.02 2.01 0.93 149.24 140.61 0 0
8239 42.975 78.35 165.82 1.56 1.47 108.12 165.61 0 0
8240 42.975 54.03 178.12 1.25 2.04 63.55 185.74 0 0
8241 42.975 36.37 185.18 1.22 3.61 24.53 198.03 0 0
8242 42.975 24.88 190.17 0.77 4.61 0.45 198.03 0 0
8243 42.975 16.93 192.56 0.39 6.02 0 196.03 0 0
8244 42.975 11.36 194.16 0.31 8.15 0 194.03 0 0
8245 42.975 7.86 192.41 0.13 12.52 0 192.03 0 0.01
8246 42.975 5.6 190.27 0 19.24 0 185.85 0 7.82
8247 42.975 3.65 185.02 0 30.5 0 170.45 0 27.3
8248 42.975 2.52 175.76 0 45.97 0 148.3 0 54.46
8249 42.975 1.6 162.51 0 64.87 0 121.83 0 85.47
8250 42.975 0.97 144.95 0 92.43 0 93.41 0 116.65
8251 42.975 0.43 122.3 0 123.41 0 65.29 0 144.47
8252 42.975 0.14 96.92 0 149.66 0 39.63 0 165.57
8253 42.975 0 71.45 0 171.48 0 18.49 0 176.03
8254 42.975 0 49.75 0 185.62 0 3.85 0 174.03
8255 42.975 0 33.49 0.03 192.35 0 0 0 172.03
8256 42.975 0 22.69 3.17 193.72 0 0 0.18 170.03
8257 42.975 0 15.5 9.67 186.77 0 0 13.11 158.5
8258 42.975 0 10.89 20.38 175.7 0 0 40.96 129.76
8259 42.975 0 7.67 38.28 158.92 0 0 76.28 91.92
8260 42.975 0 5.55 61.26 137.31 0 0 111.98 52.82
8261 42.975 0 3.97 88.21 112.66 0 0 141.31 19.94
8262 42.975 0 2.81 111.38 87.19 0 0 157.81 0.36
8263 42.975 0 2.24 129.75 67.55 0 0 156.03 0
8264 42.975 0 1.93 141 51.31 0 0 154.03 0
8265 42.975 0 1.46 148.07 38.96 0 0 152.03 0
8266 42.975 0 1.23 152.34 29.15 0 0 147.8 0
8267 42.975 0.37 0.91 151.33 22.41 0 0 132.32 0
8268 42.975 3.05 0.74 143.83 17.03 2.96 0 108.32 0
8269 42.975 6.62 0.63 132.18 13.11 17.64 0 79.95 0
8270 42.975 11.56 0.64 116.44 9.82 40.55 0 51.14 0
8271 42.975 18.66 0.66 97.22 8.22 67.3 0 25.61 0
8272 42.975 25.56 0.73 77.42 7 93.75 0 6.88 0
8273 42.975 32.68 0.73 60.98 6.37 115.95 0 0 0
8274 42.975 40.37 0.69 46.91 5.53 130.24 0 0 0
8275 42.975 45.92 0.79 37.93 5.27 131.31 0 0 0
8276 42.975 50.42 0.76 29.27 4.75 129.31 0 0 0
8277 42.975 52.85 0.71 23.47 4.11 127.33 0 0 0
8278 42.975 54.11 0.53 18.76 3.31 123.2 0 0 0
8279 42.975 52.83 0.44 14.84 2.78 100.41 0 0 0
8280 42.975 48.38 0.37 11.22 2.11 -1 -1 -1 -1
8281 42.975 43.86 0.14 8.45 1.92 -1 -1 -1 -1
8282 42.975 37.76 0.09 5.72 1.13 -1 -1 -1 -1
8283 42.975 30.75 0 3.65 0.89 -1 -1 -1 -1
8284 42.975 25.57 0 2.3 0.5 -1 -1 -1 -1


8227 49.225 193.06 4.05 189.53 0 131.58 0 165.83 0
8228 49.225 191.9 5.53 168.02 0 133.13 0 150.93 0
8229 49.225 192.19 7.64 136.05 0 134.68 0 121.2 0
8230 49.225 193.34 11.03 98.32 0 136.23 0 83.58 0
8231 49.225 192.71 16.77 60.65 0 137.77 0 45.38 0
8232 49.225 192.3 24.81 33.69 0.14 145.57 0 14.22 0
8233 49.225 189.45 37.81 17.73 0.3 161.4 6.26 0 0
8234 49.225 182.54 56.58 9.12 0.32 175.83 25.26 0 0
8235 49.225 169.05 83.08 5.25 0.07 179.96 53.47 0 0
8236 49.225 149 118.08 3.34 0 181.89 87.1 0 0
8237 49.225 121.56 149.21 2.3 0 156.53 122.24 0 0
8238 49.225 93.58 171.9 1.9 0 91.78 154.75 0 0
8239 49.225 65.43 187.83 1.75 0.49 25.5 180.36 0 0
8240 49.225 42.33 195.35 1.72 1.63 0 192.54 0 0
8241 49.225 28.33 198.66 1.46 2.71 0 194.51 0 0
8242 49.225 18.48 203.18 1.46 3.17 0 194.51 0 0
8243 49.225 12.57 205.91 1.23 4.86 0 192.54 0 0
8244 49.225 8.56 205.12 1.06 8.34 0 190.58 0 0
8245 49.225 5.94 202.57 0.81 16.03 0 185.84 0 5.39
8246 49.225 3.76 197.99 0.67 27.71 0 170.66 0 23.81
8247 49.225 2.4 189.88 0.49 42.62 0 147.39 0 51.07
8248 49.225 1.47 176.29 0.09 62.49 0 119.09 0 82.9
8249 49.225 0.85 159.83 0 86.88 0 88.65 0 115.18
8250 49.225 0.43 139.81 0 122.69 0 58.89 0 143.97
8251 49.225 0.12 112.8 0 157.31 0 32.47 0 165.51
8252 49.225 0 83.74 0 181.91 0 11.96 0 174.86
8253 49.225 0 59.25 0 198.1 0 0 0 172.9
8254 49.225 0 40.23 0 204.16 0 0 0 170.93
8255 49.225 0 25.72 1.16 207.46 0 0 0 168.94
8256 49.225 0 17.42 5.64 204.18 0 0 0.68 155.61
8257 49.225 0 11.63 15.54 196.55 0 0 15.45 126.8
8258 49.225 0 7.66 33.77 180.97 0 0 43.91 89.96
8259 49.225 0 5.25 60.78 156.84 0 0 78.88 52.23
8260 49.225 0 3.62 92.24 124.87 0 0 113.5 20.39
8261 49.225 0 2.48 122.45 95.04 0 0 141.23 0.91
8262 49.225 0 1.81 142.68 69.17 0 0 155.21 0
8263 49.225 0 1.6 157.46 50.29 0 0 153.25 0
8264 49.225 0 1.05 165.87 36.81 0 0 151.28 0
8265 49.225 0 0.87 168.34 27.76 0 0 149.22 0
8266 49.225 0.58 0.48 166.22 20.05 0.55 0 138.97 0
8267 49.225 3.04 0.22 156.81 15.37 12.78 0 118.42 0
8268 49.225 7.13 0.19 141.59 12.16 36.47 0 91.74 0
8269 49.225 13.83 0.11 122.27 9.6 65.75 0 62.94 0
8270 49.225 21.79 0.25 98 7.65 95.04 0 35.79 0
8271 49.225 31.5 0.27 75.64 6.37 119.08 0 13.88 0
8272 49.225 40.86 0.45 55 5.76 132.89 0 0.56 0
8273 49.225 50.07 0.51 40.16 5.11 131.58 0 0 0
8274 49.225 57.06 0.65 30.55 4.38 129.65 0 0 0
8275 49.225 63.39 0.64 23.01 3.7 127.71 0 0 0
8276 49.225 68.69 0.72 18.14 2.94 125.78 0 0 0
8277 49.225 71.72 0.65 14.4 2.46 123.84 0 0 0
8278 49.225 70.61 0.59 11.61 1.85 116.06 0 0 0
8279 49.225 68.01 0.43 8.78 1.33 89.98 0 0 0
8280 49.225 62.27 0.31 6.61 0.65 -1 -1 -1 -1
8281 49.225 54.62 0.16 5.17 0.32 -1 -1 -1 -1
8282 49.225 46.2 0 3.55 0.16 -1 -1 -1 -1
8283 49.225 37 0 1.98 0 -1 -1 -1 -1
8284 49.225 29.1 0 0.64 0 -1 -1 -1 -1


8227 55.475 185.35 4.09 186.17 0 124.8 0 158.54 0
8228 55.475 182.05 5.61 163.18 0 126.27 0 141.1 0
8229 55.475 184.41 8.28 127.66 0 127.74 0 103.15 0
8230 55.475 184.76 11.98 92.73 0 129.21 0 57.55 0
8231 55.475 187.6 17.65 55.25 0.16 130.67 0 17.76 0
8232 55.475 190.3 27.03 30.16 0.27 136.85 0 0 0
8233 55.475 190.27 41.27 15.77 0.21 149.59 8.31 0 0
8234 55.475 188.58 61.99 8.13 0.1 163.05 30.77 0 0
8235 55.475 181.79 91.8 4.19 0 170.68 62.65 0 0
8236 55.475 162.76 126.15 2.52 0 172.52 99.01 0 0
8237 55.475 137.45 157.6 1.66 0 148.44 134.68 0 0
8238 55.475 105.88 182.6 1.2 0 76.77 164.27 0 0
8239 55.475 75.32 199.01 1.29 0.3 10.69 181.34 0 0
8240 55.475 48.59 204.37 1.11 1.56 0 183.21 0 0
8241 55.475 30.76 206.24 1.24 2.69 0 185.08 0 0
8242 55.475 19.67 209.99 1.2 3.37 0 185.08 0 0
8243 55.475 12.82 211.15 1.07 4.87 0 183.21 0 0
8244 55.475 8.31 208.2 0.67 9.06 0 181.34 0 7.53
8245 55.475 5.92 203.84 0.26 17.85 0 179.47 0 30.03
8246 55.475 3.7 197.39 0.2 29.06 0 170.13 0 61.73
8247 55.475 2.56 187.26 0.11 42.78 0 144.85 0 96.96
8248 55.475 1.83 169.17 0 60.11 0 110.02 0 130.29
8249 55.475 1.19 151.81 0 84.29 0 71.97 0 156.51
8250 55.475 0.72 133.02 0 116.78 0 36.76 0 170.12
8251 55.475 0.42 106.45 0 148.3 0 10.2 0 168.25
8252 55.475 0.15 79.22 0 171.6 0 0 0 166.38
8253 55.475 0.18 56.81 0 188.43 0 0 0 164.5
8254 55.475 0 37.4 0 197.98 0 0 0 155.42
8255 55.475 0 24.06 2.47 199.57 0 0 1.3 135.58
8256 55.475 0 15.88 8.76 195.68 0 0 18.52 108.89
8257 55.475 0 10.3 21.38 186.22 0 0 49.25 79.09
8258 55.475 0 6.64 39.97 168.3 0 0 85.44 49.77
8259 55.475 0 4.35 68.32 142.59 0 0 119.4 24.33
8260 55.475 0 3.19 101.21 116.47 0 0 143.83 6.03
8261 55.475 0 2.11 124.14 89.65 0 0 149.56 0
8262 55.475 0 1.49 140.36 61.74 0 0 147.69 0
8263 55.475 0 1.1 151.41 44.48 0 0 145.82 0
8264 55.475 0 0.84 155.68 33.11 1.26 0 141.59 0
8265 55.475 0 0.52 156.45 23.91 13.59 0 126.84 0
8266 55.475 1.4 0.14 151.46 17.57 35.19 0 104.28 0
8267 55.475 4.07 0.02 140.67 13.05 61.51 0 77.66 0
8268 55.475 8.7 0 123.46 9.73 88.19 0 50.5 0
8269 55.475 17.54 0 104.36 7.6 111.11 0 26.2 0
8270 55.475 28.19 0 82.18 6.15 126.38 0 7.92 0
8271 55.475 40.93 0 59.81 5.53 128.47 0 0 0
8272 55.475 54.85 0.25 41.41 5.03 126.64 0 0 0
8273 55.475 66.33 0.4 30.87 4.36 124.8 0 0 0
8274 55.475 77.32 0.35 22.28 3.9 122.97 0 0 0
8275 55.475 85.75 0.39 16.89 3.06 121.13 0 0 0
8276 55.475 90.02 0.4 12.94 2.52 119.29 0 0 0
8277 55.475 92.07 0.25 9.82 1.74 110.37 0 0 0
8278 55.475 89.68 0.27 7.5 1.58 83.94 0 0 0
8279 55.475 81.36 0.25 5.92 1.05 50.11 0 0 0
8280 55.475 71.53 0.02 4.4 0.75 -1 -1 -1 -1
8281 55.475 60.71 0 3.28 0.81 -1 -1 -1 -1
8282 55.475 48.02 0 2.02 0.23 -1 -1 -1 -1
8283 55.475 36.41 0 1.17 0 -1 -1 -1 -1
8284 55.475 26.81 0 0.35 0 -1 -1 -1 -1


8227 61.725 169.21 4.16 193.54 0 114.94 0 145.74 0
8228 61.725 167.37 5.44 164.81 0 116.29 0 138.57 0
8229 61.725 164.45 7.5 128.09 0 117.64 0 108.05 0
8230 61.725 165.33 11.09 89.03 0 119 0 65.86 0
8231 61.725 163.99 16.03 49.95 0.53 120.35 0 25.28 0
8232 61.725 168.42 25.32 26.5 0.62 126.03 0 0.19 0
8233 61.725 177.23 40.61 13.01 0.24 138.87 9.98 0 0
8234 61.725 181.62 64.97 6.62 0 151.84 36.71 0 0
8235 61.725 174.85 98.35 3.75 0 157.2 73.14 0 0
8236 61.725 153.81 131.61 2.21 0 158.89 111.9 0 0
8237 61.725 125.2 158.59 1.71 0 146.45 145.31 0 0
8238 61.725 93.71 184.87 1.37 0 66.53 164.6 0 0
8239 61.725 62.14 193.79 1.5 1.39 0.06 166.31 0 0
8240 61.725 40.22 195.08 1.49 2.45 0 168.03 0 0
8241 61.725 25.86 200.35 1.4 3.01 0 169.74 0 0
8242 61.725 17.25 205.41 1.26 3.79 0 162.39 0 0
8243 61.725 11.07 204.79 1.25 6.01 0 139.32 0 0.03
8244 61.725 7.48 198.78 1.04 13.24 0 107.73 0 8.93
8245 61.725 5.33 190.32 0.66 26.2 0 72.93 0 30.16
8246 61.725 3.52 178.1 0.67 40.67 0 40.02 0 58.8
8247 61.725 2.76 154.74 0.34 53.54 0 13.91 0 90.15
8248 61.725 1.92 134.82 0 70.22 0 0 0 119.67
8249 61.725 1.54 118.38 0 97.58 0 0 0 143.02
8250 61.725 1.11 100.01 0 132.25 0 0 0 156.02
8251 61.725 0.76 76.89 0 161.92 0 0 0 154.31
8252 61.725 0.58 56 0 184.69 0 0 0 152.59
8253 61.725 0.42 37.38 0 196.49 0 0 0 141.22
8254 61.725 0.15 23.61 2.19 193.58 0 0 0 114.35
8255 61.725 0.09 16.01 7.75 187.73 0 0 6.34 79.59
8256 61.725 0 10.44 18.73 180.96 0 0 41.45 44.23
8257 61.725 0 6.75 38.6 165.47 0 0 89.13 15.24
8258 61.725 0 4.62 65.64 142.4 0 0 129.2 0
8259 61.725 0 3.08 96.23 114.66 0 0 140.59 0
8260 61.725 0 2.27 126.13 85.23 0 0 138.88 0
8261 61.725 0 1.89 146.02 59.2 0 0 137.16 0
8262 61.725 0 1.58 156.39 44.13 0 0 131.04 0
8263 61.725 0 1.28 164.37 32.36 0 0 107.91 0
8264 61.725 0 0.93 161.22 22.87 0 0 74.86 0
8265 61.725 0.97 0.43 152.78 16.02 3.75 0 40.34 0
8266 61.725 3.41 0.31 136.9 11.52 18.57 0 12.37 0
8267 61.725 8.2 0.2 118.64 8.47 40.53 0 0 0
8268 61.725 16.18 0.1 99.22 6.32 65.4 0 0 0
